date,city,reg_id,energy_consumption
2025-06-27,New York,NYIS,434050.0
2025-06-27,New York,NYIS,431749.0
2025-06-27,New York,NYIS,430753.0
2025-06-27,New York,NYIS,348758.0
2025-06-27,New York,NYIS,348886.0
2025-06-27,New York,NYIS,348365.0
2025-06-27,New York,NYIS,349084.0
2025-06-27,New York,NYIS,348758.0
2025-06-27,New York,NYIS,-74273.0
2025-06-27,New York,NYIS,-75621.0
2025-06-27,New York,NYIS,-77028.0
2025-06-27,New York,NYIS,-74629.0
2025-06-27,New York,NYIS,-74273.0
2025-06-26,New York,NYIS,485906.0
2025-06-26,New York,NYIS,498141.0
2025-06-26,New York,NYIS,504822.0
2025-06-26,New York,NYIS,491873.0
2025-06-26,New York,NYIS,485906.0
2025-06-26,New York,NYIS,484195.0
2025-06-26,New York,NYIS,492138.0
2025-06-26,New York,NYIS,496710.0
2025-06-26,New York,NYIS,487989.0
2025-06-26,New York,NYIS,484195.0
2025-06-26,New York,NYIS,412715.0
2025-06-26,New York,NYIS,425061.0
2025-06-26,New York,NYIS,432053.0
2025-06-26,New York,NYIS,418630.0
2025-06-26,New York,NYIS,412715.0
2025-06-26,New York,NYIS,-73191.0
2025-06-26,New York,NYIS,-73080.0
2025-06-26,New York,NYIS,-72769.0
2025-06-26,New York,NYIS,-73243.0
2025-06-26,New York,NYIS,-73191.0
2025-06-25,New York,NYIS,628769.0
2025-06-25,New York,NYIS,630372.0
2025-06-25,New York,NYIS,631325.0
2025-06-25,New York,NYIS,629511.0
2025-06-25,New York,NYIS,628769.0
2025-06-25,New York,NYIS,581396.0
2025-06-25,New York,NYIS,583503.0
2025-06-25,New York,NYIS,584613.0
2025-06-25,New York,NYIS,582453.0
2025-06-25,New York,NYIS,581396.0
2025-06-25,New York,NYIS,533368.0
2025-06-25,New York,NYIS,534976.0
2025-06-25,New York,NYIS,536270.0
2025-06-25,New York,NYIS,533851.0
2025-06-25,New York,NYIS,533368.0
2025-06-25,New York,NYIS,-95401.0
2025-06-25,New York,NYIS,-95396.0
2025-06-25,New York,NYIS,-95055.0
2025-06-25,New York,NYIS,-95660.0
2025-06-25,New York,NYIS,-95401.0
2025-06-24,New York,NYIS,637696.0
2025-06-24,New York,NYIS,635911.0
2025-06-24,New York,NYIS,634989.0
2025-06-24,New York,NYIS,636846.0
2025-06-24,New York,NYIS,637696.0
2025-06-24,New York,NYIS,602607.0
2025-06-24,New York,NYIS,601161.0
2025-06-24,New York,NYIS,600349.0
2025-06-24,New York,NYIS,601924.0
2025-06-24,New York,NYIS,602607.0
2025-06-24,New York,NYIS,566345.0
2025-06-24,New York,NYIS,565648.0
2025-06-24,New York,NYIS,565351.0
2025-06-24,New York,NYIS,566270.0
2025-06-24,New York,NYIS,566345.0
2025-06-24,New York,NYIS,-71351.0
2025-06-24,New York,NYIS,-70263.0
2025-06-24,New York,NYIS,-69638.0
2025-06-24,New York,NYIS,-70576.0
2025-06-24,New York,NYIS,-71351.0
2025-06-23,New York,NYIS,611051.0
2025-06-23,New York,NYIS,607726.0
2025-06-23,New York,NYIS,605720.0
2025-06-23,New York,NYIS,609465.0
2025-06-23,New York,NYIS,611051.0
2025-06-23,New York,NYIS,584406.0
2025-06-23,New York,NYIS,583354.0
2025-06-23,New York,NYIS,582614.0
2025-06-23,New York,NYIS,583924.0
2025-06-23,New York,NYIS,584406.0
2025-06-23,New York,NYIS,537305.0
2025-06-23,New York,NYIS,534633.0
2025-06-23,New York,NYIS,532600.0
2025-06-23,New York,NYIS,536087.0
2025-06-23,New York,NYIS,537305.0
2025-06-23,New York,NYIS,-73746.0
2025-06-23,New York,NYIS,-73093.0
2025-06-23,New York,NYIS,-73120.0
2025-06-23,New York,NYIS,-73378.0
2025-06-23,New York,NYIS,-73746.0
2025-06-22,New York,NYIS,506129.0
2025-06-22,New York,NYIS,502042.0
